date,site,s2_secchi,s2_rrs,s2_kdmin,types2,l8_secchi,l8_rrs,l8_kdmin
9/27/21,65,2.017784737,0.014235112,0.450295788,S2B,1.371394688,0.016357779,0.657839326
9/27/21,66,2.060739428,0.013250445,0.442385182,S2B,1.57391887,0.014666445,0.575937704
9/27/21,67,1.940069495,0.011996001,0.472347446,S2B,1.468649821,0.014838223,0.617337941
9/27/21,68,2.373590812,0.013666445,0.38450366,S2B,1.65985431,0.01613689,0.543340206
9/27/21,69,1.971522209,0.013395556,0.462526989,S2B,1.478225073,0.015907112,0.610580907
9/27/21,70,3.05813339,0.01209289,0.299491009,S2B,2.022423562,0.01454689,0.448585321
9/27/21,71,2.201570766,0.013423112,0.414319674,S2B,1.577855902,0.015544667,0.57277297
9/27/21,72,1.891472933,0.01328089,0.481744726,S2B,1.293902587,0.016027779,0.697633424
9/27/21,73,1.879817253,0.01327489,0.4849836,S2B,1.335055319,0.015822445,0.676731923
9/27/21,74,2.771914497,0.013158668,0.329377446,S2B,1.935066089,0.015137556,0.467757303
9/27/21,75,2.206122341,0.013889334,0.412313475,S2B,1.537539406,0.017071779,0.58456715
9/27/21,76,2.263462933,0.012497112,0.404630472,S2B,1.619167433,0.014847112,0.559912217
9/27/21,77,1.907847376,0.013028668,0.478945758,S2B,1.438338448,0.016608001,0.627760701
9/27/21,78,1.472095801,0.009438001,0.625967921,S2B,1.343320663,0.012630445,0.679904934
9/27/21,79,2.034759788,0.014408668,0.447005668,S2B,1.515289346,0.017006667,0.593350341
9/27/21,80,2.783564611,0.010906001,0.330380861,S2B,2.007105201,0.012955112,0.454939922
9/27/21,81,2.428944529,0.012567334,0.377008875,S2B,1.665060351,0.01549289,0.542896899
9/27/21,82,2.578016875,0.011685556,0.355863048,S2B,1.618892279,0.015501779,0.559306952
9/27/21,83,2.275110605,0.012857112,0.401184626,S2B,1.578256642,0.015599112,0.57257576
9/27/21,84,2.501696792,0.012328445,0.366116373,S2B,1.683517862,0.014920445,0.537984997
9/27/21,85,2.269452997,0.012560445,0.402597196,S2B,1.682642115,0.014922001,0.538804023
9/27/21,86,1.768349789,0.013212001,0.515762655,S2B,1.347061059,0.016235556,0.67268595
9/27/21,87,1.730915374,0.01359489,0.528055333,S2B,1.25410768,0.015764223,0.721001464
9/27/21,88,2.09476383,0.013270668,0.435279871,S2B,1.449587596,0.016046001,0.622516543
9/27/21,89,2.75340887,0.013781112,0.331341262,S2B,1.916577907,0.016403334,0.470249342
9/27/21,90,1.780321746,0.016552223,0.508748101,S2B,1.351264937,0.01762489,0.663910229
9/27/21,91,3.909498559,0.014148001,0.234757207,S2B,2.420638367,0.016469556,0.372323008
9/27/21,92,NaN,0.008100223,NaN,S2B,1.508282536,0.010811112,0.611135463
9/27/21,93,2.654464129,0.013180223,0.344648725,S2B,1.839779976,0.015755556,0.490914326
9/27/21,94,2.623258658,0.013417779,0.347925287,S2B,1.863564665,0.015563556,0.484985362
9/27/21,95,1.502447085,0.013544001,0.606254934,S2B,1.12863115,0.016998667,0.797071501
9/27/21,96,1.737990456,0.01239489,0.52608989,S2B,1.373351021,0.015586667,0.658038634
9/27/21,97,1.548319649,0.011579112,0.594524189,S2B,1.208525698,0.01533089,0.74841591
9/27/21,98,1.751025887,0.011847334,0.523119061,S2B,1.323339265,0.015513334,0.682960752
9/27/21,99,2.135694146,0.01356889,0.427002441,S2B,1.467124013,0.016901556,0.613048667
9/27/21,100,1.388630911,0.015240223,0.652120152,S2B,1.160968834,0.018122223,0.771382057
9/27/21,101,2.342849361,0.014425334,0.387758041,S2B,1.578289018,0.017282445,0.569104356
9/27/21,102,2.876615255,0.013500001,0.317751465,S2B,2.01313603,0.015394445,0.449120777
9/27/21,103,2.89199061,0.012959779,0.316530972,S2B,2.145421898,0.015949112,0.421066788
9/27/21,104,2.262989041,0.015747334,0.401819232,S2B,1.77889783,0.01797489,0.503923848
9/27/21,105,4.835685361,0.013065779,0.19122557,S2B,2.652934983,0.015975334,0.340355653
9/27/21,106,4.689261416,0.013449334,0.195998795,S2B,2.971232604,0.015277556,0.30489906
9/27/21,107,1.940540181,0.012646445,0.470954754,S2B,1.384331647,0.015724445,0.652758145
9/27/21,108,2.064015246,0.013821556,0.440889008,S2B,1.501404666,0.01665089,0.599592098
9/27/21,109,2.218666525,0.013273556,0.410924196,S2B,1.597297856,0.016250001,0.564337955
9/27/21,110,2.314584046,0.013039556,0.394681091,S2B,1.614305953,0.016956667,0.556967129
9/27/21,111,2.161151384,0.013144445,0.422351582,S2B,1.511204299,0.016845779,0.59520827
9/27/21,112,2.065921358,0.012462445,0.442655026,S2B,1.428484588,0.015653334,0.632400328
9/27/21,113,2.543478657,0.012959556,0.359563303,S2B,1.688523074,0.015875556,0.534838187
9/27/21,114,2.088559575,0.012499334,0.438294728,S2B,1.405236735,0.016058445,0.641914285
9/27/21,115,2.013976525,0.013313112,0.452406036,S2B,1.511223915,0.017051112,0.594967996
9/27/21,116,2.180311862,0.015695779,0.415578425,S2B,1.410059026,0.018848667,0.633263509
9/27/21,117,0.982663278,0.013381112,0.933315734,S2B,0.878138139,0.016637556,1.02944942
9/27/21,118,2.433857352,0.014437334,0.373343693,S2B,1.877021755,0.017690223,0.477907445
9/27/21,119,2.625994013,0.013721556,0.347142739,S2B,1.666983908,0.017249334,0.538764433
9/27/21,120,5.83695962,0.011999112,0.158359042,S2B,3.865561027,0.013141334,0.23616688
9/27/21,121,5.375876737,0.012891112,0.172293377,S2B,3.330405024,0.014439112,0.272535487
9/27/21,122,6.374574762,0.010984445,0.149930489,S2B,3.502712543,0.013685779,0.259898516
9/27/21,123,2.197255001,0.012649334,0.416403986,S2B,1.457686489,0.016760001,0.617448006
9/27/21,124,2.678943998,0.012561779,0.342564837,S2B,1.784562257,0.015355334,0.506917666
9/27/21,125,1.96325301,0.012844001,0.465251957,S2B,1.329555594,0.016182445,0.678329321
9/27/21,126,1.938925297,0.013139112,0.470260821,S2B,1.384205338,0.01727689,0.648979253
9/27/21,127,1.978656476,0.013644668,0.460051437,S2B,1.393979124,0.017391556,0.643958787
9/27/21,128,2.714485926,0.011683112,0.338167974,S2B,1.728148693,0.015164667,0.523879735
9/27/21,129,2.155294046,0.01339289,0.422937851,S2B,1.479550569,0.017021556,0.608641446
9/27/21,130,1.797209581,0.013367112,0.506775317,S2B,1.339196101,0.017106223,0.671399948
9/27/21,131,1.877973315,0.012392223,0.487015869,S2B,1.303544174,0.016088001,0.69205261
9/27/21,132,2.095771897,0.012354668,0.436378252,S2B,1.448290113,0.016065779,0.62290724
9/27/21,133,2.19398771,0.012520001,0.417475817,S2B,1.491540426,0.015883556,0.605326265
9/27/21,134,1.948310875,0.014407112,0.466004948,S2B,1.393705693,0.017716667,0.643413572
9/27/21,135,3.430206225,0.015275334,0.264174914,S2B,2.125208809,0.018238445,0.421186654
9/27/21,136,5.008633223,0.012483334,0.183327618,S2B,2.954455601,0.014894668,0.306773355
9/27/21,137,4.48390573,0.008873779,0.21632252,S2B,3.811944879,0.012989556,0.239393968
9/27/21,138,1.943068419,0.012080445,0.472408084,S2B,1.39707484,0.015716445,0.646712515
9/27/21,139,2.316202679,0.012056668,0.397859331,S2B,1.669536657,0.014994668,0.542478985
9/27/21,140,1.792880619,0.011722668,0.513245051,S2B,1.299738318,0.015678001,0.695436844
9/27/21,141,1.88386722,0.015158445,0.481262173,S2B,1.350970222,0.018896445,0.660822989
9/27/21,142,3.100289579,0.014032668,0.295162041,S2B,1.909885612,0.016645112,0.471358732
9/27/21,143,3.341215606,0.013333556,0.275843153,S2B,2.184050291,0.01506289,0.41495025
9/27/21,144,2.571236297,0.012768001,0.355727651,S2B,1.713474226,0.015453334,0.527885266
9/27/21,145,2.3739477,0.011731779,0.387562552,S2B,1.587105465,0.014999334,0.570899972
9/27/21,146,2.277448155,0.013256223,0.400737166,S2B,1.435406509,0.017506223,0.625465363
