DATE,SITE,SECCHI,TYPE,MODEL,MONTH,decimaldate
2004-09-30,1,NA,INSITU,0,9,2004.75
2004-10-26,2,NA,INSITU,0,10,2004.82
2004-11-10,3,NA,INSITU,0,11,2004.86
2004-12-08,4,NA,INSITU,0,12,2004.94
2005-02-09,5,NA,INSITU,0,2,2005.11
2005-03-22,6,NA,INSITU,0,3,2005.22
2005-04-18,7,NA,INSITU,0,4,2005.3
2005-05-18,8,NA,INSITU,0,5,2005.38
2005-05-19,9,NA,INSITU,0,5,2005.38
2005-06-21,10,NA,INSITU,0,6,2005.47
2005-07-20,11,NA,INSITU,0,7,2005.55
2005-09-01,12,NA,INSITU,0,9,2005.67
2005-09-28,13,NA,INSITU,0,9,2005.74
2005-09-29,14,NA,INSITU,0,9,2005.75
2005-11-01,15,NA,INSITU,0,11,2005.84
2005-11-15,16,NA,INSITU,0,11,2005.88
2005-12-12,17,NA,INSITU,0,12,2005.95
2006-03-29,1,25,INSITU,0,3,2006.24
2006-04-27,2,NA,INSITU,0,4,2006.32
2006-05-23,3,NA,INSITU,0,5,2006.39
2006-05-24,4,NA,INSITU,0,5,2006.4
2006-06-23,5,NA,INSITU,0,6,2006.48
2006-07-24,6,NA,INSITU,0,7,2006.56
2006-08-22,7,NA,INSITU,0,8,2006.64
2006-09-19,8,NA,INSITU,0,9,2006.72
2006-11-06,9,NA,INSITU,0,11,2006.85
2007-02-27,10,NA,INSITU,0,2,2007.16
2007-02-28,11,NA,INSITU,0,2,2007.16
2007-03-28,12,NA,INSITU,0,3,2007.24
2007-04-27,13,NA,INSITU,0,4,2007.32
2007-05-29,14,NA,INSITU,0,5,2007.41
2007-06-27,15,NA,INSITU,0,6,2007.49
2007-07-27,16,NA,INSITU,0,7,2007.57
2007-08-27,17,NA,INSITU,0,8,2007.66
2007-09-25,1,NA,INSITU,0,9,2007.73
2007-10-24,2,NA,INSITU,0,10,2007.81
2007-11-06,3,NA,INSITU,0,11,2007.85
2008-02-20,4,NA,INSITU,0,2,2008.14
2008-03-19,5,NA,INSITU,0,3,2008.22
2008-04-15,6,NA,INSITU,0,4,2008.29
2008-05-15,7,NA,INSITU,0,5,2008.37
2008-07-16,8,NA,INSITU,0,7,2008.54
2008-10-10,9,NA,INSITU,0,10,2008.78
2009-04-23,10,NA,INSITU,0,4,2009.31
2009-12-01,11,NA,INSITU,0,12,2009.92
2010-05-25,12,NA,INSITU,0,5,2010.4
2011-03-01,13,NA,INSITU,0,3,2011.16
2011-04-29,14,NA,INSITU,0,4,2011.33
2011-07-27,15,NA,INSITU,0,7,2011.57
2011-10-10,16,NA,INSITU,0,10,2011.78
2011-10-24,17,NA,INSITU,0,10,2011.81
2004-08-26,1,37,INSITU,0,8,2004.65
2004-09-30,2,41,INSITU,0,9,2004.75
2004-10-26,3,NA,INSITU,0,10,2004.82
2004-11-10,4,NA,INSITU,0,11,2004.86
2004-12-08,5,NA,INSITU,0,12,2004.94
2005-02-09,6,NA,INSITU,0,2,2005.11
2005-03-22,7,NA,INSITU,0,3,2005.22
2005-04-18,8,NA,INSITU,0,4,2005.3
2005-05-18,9,NA,INSITU,0,5,2005.38
2005-06-21,10,NA,INSITU,0,6,2005.47
2005-07-20,11,25,INSITU,0,7,2005.55
2005-09-01,12,46,INSITU,0,9,2005.67
2005-09-29,13,61,INSITU,0,9,2005.75
2005-10-31,14,NA,INSITU,0,10,2005.83
2005-11-16,15,28,INSITU,0,11,2005.88
2005-12-12,16,NA,INSITU,0,12,2005.95
2006-03-28,17,51,INSITU,0,3,2006.24
2006-04-25,1,41,INSITU,0,4,2006.32
2006-05-23,2,NA,INSITU,0,5,2006.39
2006-05-24,3,46,INSITU,0,5,2006.4
2006-06-22,4,23,INSITU,0,6,2006.48
2006-07-21,5,38,INSITU,0,7,2006.55
2006-08-21,6,33,INSITU,0,8,2006.64
2006-09-18,7,43,INSITU,0,9,2006.72
2006-11-03,8,38,INSITU,0,11,2006.84
2006-12-05,9,NA,INSITU,0,12,2006.93
2007-02-28,10,102,INSITU,0,2,2007.16
2007-03-29,11,46,INSITU,0,3,2007.24
2007-04-26,12,25,INSITU,0,4,2007.32
2007-05-30,13,51,INSITU,0,5,2007.41
2007-06-26,14,41,INSITU,0,6,2007.49
2007-07-26,15,41,INSITU,0,7,2007.57
2007-08-24,16,38,INSITU,0,8,2007.65
2007-09-24,17,46,INSITU,0,9,2007.73
2007-10-23,1,30,INSITU,0,10,2007.81
2007-11-07,2,43,INSITU,0,11,2007.85
2008-02-19,3,36,INSITU,0,2,2008.14
2008-03-18,4,61,INSITU,0,3,2008.21
2008-04-16,5,86,INSITU,0,4,2008.29
2008-05-13,6,NA,INSITU,0,5,2008.37
2008-07-15,7,30,INSITU,0,7,2008.54
2008-10-09,8,64,INSITU,0,10,2008.77
2009-04-23,9,NA,INSITU,0,4,2009.31
2009-12-01,10,NA,INSITU,0,12,2009.92
2009-12-03,11,20,INSITU,0,12,2009.92
2010-05-24,12,38,INSITU,0,5,2010.4
2010-05-25,13,NA,INSITU,0,5,2010.4
2011-04-29,14,NA,INSITU,0,4,2011.33
2011-07-27,15,41,INSITU,0,7,2011.57
2011-10-10,16,56,INSITU,0,10,2011.78
2012-01-05,17,130,INSITU,0,1,2012.01
2012-04-04,1,66,INSITU,0,4,2012.26
2012-07-16,2,33,INSITU,0,7,2012.54
2012-08-01,3,NA,INSITU,0,8,2012.59
2012-10-01,4,NA,INSITU,0,10,2012.75
2012-11-12,5,30,INSITU,0,11,2012.87
2013-04-08,6,50,INSITU,0,4,2013.27
2013-04-09,7,NA,INSITU,0,4,2013.27
2013-08-05,8,30,INSITU,0,8,2013.6
2013-10-03,9,45,INSITU,0,10,2013.76
2013-12-16,10,110,INSITU,0,12,2013.96
2014-03-27,11,65,INSITU,0,3,2014.24
2014-06-11,12,15,INSITU,0,6,2014.44
2014-09-22,13,60,INSITU,0,9,2014.73
2014-09-22,14,60,INSITU,0,9,2014.73
2014-09-22,15,60,INSITU,0,9,2014.73
2014-09-22,16,60,INSITU,0,9,2014.73
2014-12-05,17,105,INSITU,0,12,2014.93
2015-04-16,1,40,INSITU,0,4,2015.29
2015-06-16,2,30,INSITU,0,6,2015.46
2015-10-13,3,50,INSITU,0,10,2015.78
2015-11-10,4,35,INSITU,0,11,2015.86
2016-02-21,5,64,INSITU,0,2,2016.14
2016-08-17,6,58,INSITU,0,8,2016.63
2016-10-18,7,70,INSITU,0,10,2016.8
2016-12-13,8,60,INSITU,0,12,2016.95
2017-04-26,9,NA,INSITU,0,4,2017.32
2017-04-27,10,50,INSITU,0,4,2017.32
2017-08-21,11,35,INSITU,0,8,2017.64
2017-12-04,12,85,INSITU,0,12,2017.93
2017-12-05,13,NA,INSITU,0,12,2017.93
2018-04-26,14,47,INSITU,0,4,2018.32
2018-09-06,15,25,INSITU,0,9,2018.68
2018-10-08,16,45,INSITU,0,10,2018.77
2019-05-01,17,35,INSITU,0,5,2019.33
2019-07-15,1,21,INSITU,0,7,2019.54
2019-09-06,2,NA,INSITU,0,9,2019.68
2019-10-15,3,50,INSITU,0,10,2019.79
2020-01-23,4,70,INSITU,0,1,2020.06
1992-07-28,5,60,INSITU,0,7,1992.57
1992-08-25,6,70,INSITU,0,8,1992.65
1992-09-28,7,60,INSITU,0,9,1992.74
1992-10-06,8,60,INSITU,0,10,1992.77
1992-10-26,9,70,INSITU,0,10,1992.82
1992-11-17,10,160,INSITU,0,11,1992.88
1992-12-15,11,40,INSITU,0,12,1992.96
1993-01-26,12,100,INSITU,0,1,1993.07
1993-02-23,13,110,INSITU,0,2,1993.15
1993-03-23,14,120,INSITU,0,3,1993.23
1993-04-27,15,100,INSITU,0,4,1993.32
1993-05-25,16,80,INSITU,0,5,1993.4
1993-06-26,17,60,INSITU,0,6,1993.49
1993-07-27,1,50,INSITU,0,7,1993.57
1993-08-24,2,60,INSITU,0,8,1993.65
1993-10-01,3,70,INSITU,0,10,1993.75
1993-11-05,4,140,INSITU,0,11,1993.85
1993-12-03,5,100,INSITU,0,12,1993.92
1994-01-28,6,80,INSITU,0,1,1994.08
1994-02-25,7,90,INSITU,0,2,1994.15
1994-03-31,8,140,INSITU,0,3,1994.25
1994-04-29,9,100,INSITU,0,4,1994.33
1994-05-01,10,50,INSITU,0,5,1994.33
1994-06-01,11,50,INSITU,0,6,1994.42
1994-06-28,12,40,INSITU,0,6,1994.49
1994-07-26,13,35,INSITU,0,7,1994.57
1994-08-30,14,40,INSITU,0,8,1994.66
1994-09-28,15,110,INSITU,0,9,1994.74
1994-10-27,16,70,INSITU,0,10,1994.82
1994-11-29,17,80,INSITU,0,11,1994.91
1994-12-01,1,NA,INSITU,0,12,1994.92
1995-01-13,2,160,INSITU,0,1,1995.04
1995-02-23,3,NA,INSITU,0,2,1995.15
1995-03-23,4,NA,INSITU,0,3,1995.23
1995-04-20,5,NA,INSITU,0,4,1995.3
1995-05-25,6,NA,INSITU,0,5,1995.4
1995-06-20,7,NA,INSITU,0,6,1995.47
1995-07-19,8,NA,INSITU,0,7,1995.55
1995-08-23,9,47,INSITU,0,8,1995.64
1995-09-15,10,62,INSITU,0,9,1995.71
1995-10-13,11,94,INSITU,0,10,1995.78
1995-11-01,12,105,INSITU,0,11,1995.84
1995-11-30,13,103,INSITU,0,11,1995.92
1996-01-01,14,NA,INSITU,0,1,1996
1996-02-01,15,NA,INSITU,0,2,1996.09
1996-03-01,16,NA,INSITU,0,3,1996.17
1996-04-25,17,105,INSITU,0,4,1996.32
1996-05-01,1,NA,INSITU,0,5,1996.33
1996-06-10,2,66,INSITU,0,6,1996.44
1996-07-22,3,NA,INSITU,0,7,1996.56
1996-08-26,4,NA,INSITU,0,8,1996.65
1996-09-01,5,NA,INSITU,0,9,1996.67
1996-10-10,6,61,INSITU,0,10,1996.78
1996-11-21,7,122,INSITU,0,11,1996.89
1996-12-01,8,NA,INSITU,0,12,1996.92
1997-01-22,9,NA,INSITU,0,1,1997.06
1997-02-01,10,86,INSITU,0,2,1997.09
1997-03-26,11,NA,INSITU,0,3,1997.23
1997-04-30,12,113,INSITU,0,4,1997.33
1997-05-30,13,89,INSITU,0,5,1997.41
1997-06-27,14,58,INSITU,0,6,1997.49
1992-07-28,15,70,INSITU,0,7,1992.57
1992-08-25,16,60,INSITU,0,8,1992.65
1992-09-28,17,70,INSITU,0,9,1992.74
1992-10-06,1,70,INSITU,0,10,1992.77
1992-10-26,2,70,INSITU,0,10,1992.82
1992-11-17,3,130,INSITU,0,11,1992.88
1992-12-15,4,40,INSITU,0,12,1992.96
1993-01-26,5,110,INSITU,0,1,1993.07
1993-02-23,6,130,INSITU,0,2,1993.15
1993-03-23,7,100,INSITU,0,3,1993.23
1993-04-27,8,80,INSITU,0,4,1993.32
1993-05-25,9,60,INSITU,0,5,1993.4
1993-06-26,10,80,INSITU,0,6,1993.49
1993-07-27,11,45,INSITU,0,7,1993.57
1993-08-24,12,55,INSITU,0,8,1993.65
1993-10-01,13,90,INSITU,0,10,1993.75
1993-11-05,14,120,INSITU,0,11,1993.85
1993-12-03,15,90,INSITU,0,12,1993.92
1994-01-28,16,70,INSITU,0,1,1994.08
1994-02-25,17,120,INSITU,0,2,1994.15
1994-03-31,1,140,INSITU,0,3,1994.25
1994-04-29,2,100,INSITU,0,4,1994.33
1994-05-01,3,80,INSITU,0,5,1994.33
1994-06-01,4,80,INSITU,0,6,1994.42
1994-06-28,5,40,INSITU,0,6,1994.49
1994-07-26,6,40,INSITU,0,7,1994.57
1994-08-30,7,50,INSITU,0,8,1994.66
1994-09-28,8,100,INSITU,0,9,1994.74
1994-10-27,9,70,INSITU,0,10,1994.82
1994-11-29,10,70,INSITU,0,11,1994.91
1994-12-01,11,NA,INSITU,0,12,1994.92
1995-01-13,12,150,INSITU,0,1,1995.04
1995-02-23,13,NA,INSITU,0,2,1995.15
1995-03-23,14,NA,INSITU,0,3,1995.23
1995-04-20,15,NA,INSITU,0,4,1995.3
1995-05-25,16,NA,INSITU,0,5,1995.4
1995-06-20,17,NA,INSITU,0,6,1995.47
1995-07-19,1,NA,INSITU,0,7,1995.55
1995-08-23,2,65,INSITU,0,8,1995.64
1995-09-15,3,63,INSITU,0,9,1995.71
1995-10-13,4,101,INSITU,0,10,1995.78
1995-11-01,5,122,INSITU,0,11,1995.84
1995-11-30,6,87,INSITU,0,11,1995.92
1996-01-01,7,NA,INSITU,0,1,1996
1996-02-01,8,NA,INSITU,0,2,1996.09
1996-03-01,9,NA,INSITU,0,3,1996.17
1996-04-25,10,19,INSITU,0,4,1996.32
1996-05-01,11,NA,INSITU,0,5,1996.33
1996-06-10,12,74,INSITU,0,6,1996.44
1996-07-22,13,71,INSITU,0,7,1996.56
1996-08-26,14,NA,INSITU,0,8,1996.65
1996-09-01,15,NA,INSITU,0,9,1996.67
1996-10-10,16,61,INSITU,0,10,1996.78
1996-11-21,17,160,INSITU,0,11,1996.89
1996-12-01,1,NA,INSITU,0,12,1996.92
1997-01-22,2,NA,INSITU,0,1,1997.06
1997-02-01,3,107,INSITU,0,2,1997.09
1997-03-26,4,NA,INSITU,0,3,1997.23
1997-04-30,5,127,INSITU,0,4,1997.33
1997-05-30,6,117,INSITU,0,5,1997.41
1997-06-27,7,63,INSITU,0,6,1997.49
1997-07-31,8,72,INSITU,0,7,1997.58
1997-08-29,9,79,INSITU,0,8,1997.66
1997-10-01,10,75,INSITU,0,10,1997.75
1997-11-11,11,119,INSITU,0,11,1997.86
1997-11-25,12,112,INSITU,0,11,1997.9
1997-12-10,13,170,INSITU,0,12,1997.94
1998-01-29,14,30,INSITU,0,1,1998.08
1998-02-26,15,35,INSITU,0,2,1998.16
1998-03-25,16,55,INSITU,0,3,1998.23
1998-04-22,17,65,INSITU,0,4,1998.31
1998-05-01,1,75,INSITU,0,5,1998.33
1998-05-28,2,75,INSITU,0,5,1998.41
1998-06-01,3,75,INSITU,0,6,1998.42
1998-06-30,4,75,INSITU,0,6,1998.5
1998-07-01,5,76,INSITU,0,7,1998.5
1998-08-25,6,59,INSITU,0,8,1998.65
1998-09-30,7,70,INSITU,0,9,1998.75
1998-10-30,8,140,INSITU,0,10,1998.83
1998-12-01,9,80,INSITU,0,12,1998.92
1998-12-18,10,100,INSITU,0,12,1998.97
1999-01-28,11,180,INSITU,0,1,1999.08
1999-02-25,12,100,INSITU,0,2,1999.15
1999-03-31,13,150,INSITU,0,3,1999.25
1999-04-28,14,38,INSITU,0,4,1999.32
1999-05-25,15,80,INSITU,0,5,1999.4
1999-06-30,16,NA,INSITU,0,6,1999.5
1999-07-31,17,54,INSITU,0,7,1999.58
1999-09-09,1,55,INSITU,0,9,1999.69
1999-09-29,2,51,INSITU,0,9,1999.75
1999-11-03,3,65,INSITU,0,11,1999.84
1999-11-30,4,140,INSITU,0,11,1999.92
1999-12-02,5,135,INSITU,0,12,1999.92
2000-01-27,6,70,INSITU,0,1,2000.07
2000-02-24,7,105,INSITU,0,2,2000.15
2000-03-27,8,59,INSITU,0,3,2000.24
2000-04-25,9,52,INSITU,0,4,2000.32
2000-06-28,10,42,INSITU,0,6,2000.49
2000-07-25,11,63,INSITU,0,7,2000.57
2000-10-10,12,NA,INSITU,0,10,2000.78
2000-11-08,13,140,INSITU,0,11,2000.86
2000-12-06,14,104,INSITU,0,12,2000.93
2001-02-07,15,106,INSITU,0,2,2001.11
2001-03-08,16,90,INSITU,0,3,2001.19
2001-04-05,17,99,INSITU,0,4,2001.26
2001-05-02,1,134,INSITU,0,5,2001.34
2001-06-04,2,79,INSITU,0,6,2001.43
2001-08-15,3,44,INSITU,0,8,2001.62
2001-09-12,4,101,INSITU,0,9,2001.7
2001-10-12,5,96,INSITU,0,10,2001.78
2001-11-14,6,105,INSITU,0,11,2001.87
2001-12-10,7,102,INSITU,0,12,2001.94
2002-01-22,8,146,INSITU,0,1,2002.06
2002-02-21,9,90,INSITU,0,2,2002.14
2002-03-26,10,116,INSITU,0,3,2002.23
2002-04-24,11,127,INSITU,0,4,2002.31
2002-05-21,12,78,INSITU,0,5,2002.39
2002-06-21,13,77,INSITU,0,6,2002.47
2002-07-22,14,65,INSITU,0,7,2002.56
2002-08-20,15,71,INSITU,0,8,2002.64
2002-09-30,16,90,INSITU,0,9,2002.75
2002-10-17,17,56,INSITU,0,10,2002.8
2002-11-19,1,52,INSITU,0,11,2002.89
2002-12-17,2,94,INSITU,0,12,2002.96
2003-04-14,3,59,INSITU,0,4,2003.29
2003-06-27,4,61,INSITU,0,6,2003.49
2003-07-28,5,47,INSITU,0,7,2003.57
2003-08-27,6,57,INSITU,0,8,2003.66
2003-11-07,7,NA,INSITU,0,11,2003.85
2003-12-09,8,85,INSITU,0,12,2003.94
2004-02-20,9,102,INSITU,0,2,2004.14
2004-04-16,10,83,INSITU,0,4,2004.29
2004-06-29,11,38,INSITU,0,6,2004.5
2004-07-30,12,38,INSITU,0,7,2004.58
2004-08-26,13,58,INSITU,0,8,2004.65
2004-09-30,14,59,INSITU,0,9,2004.75
2004-10-26,15,66,INSITU,0,10,2004.82
2004-11-10,16,103,INSITU,0,11,2004.86
2005-02-09,17,123,INSITU,0,2,2005.11
2005-03-22,1,NA,INSITU,0,3,2005.22
2005-04-18,2,86,INSITU,0,4,2005.3
2005-05-18,3,60,INSITU,0,5,2005.38
2005-06-21,4,87,INSITU,0,6,2005.47
2005-07-20,5,46,INSITU,0,7,2005.55
2005-09-01,6,53,INSITU,0,9,2005.67
2005-09-29,7,74,INSITU,0,9,2005.75
2005-10-31,8,135,INSITU,0,10,2005.83
2005-11-16,9,NA,INSITU,0,11,2005.88
2005-12-12,10,NA,INSITU,0,12,2005.95
2006-03-28,11,127,INSITU,0,3,2006.24
2006-04-25,12,NA,INSITU,0,4,2006.32
2006-05-23,13,NA,INSITU,0,5,2006.39
2006-05-24,14,61,INSITU,0,5,2006.4
2006-06-22,15,56,INSITU,0,6,2006.48
2006-07-21,16,51,INSITU,0,7,2006.55
2006-08-21,17,41,INSITU,0,8,2006.64
2006-09-18,1,48,INSITU,0,9,2006.72
2006-11-03,2,99,INSITU,0,11,2006.84
2006-12-05,3,64,INSITU,0,12,2006.93
2007-02-28,4,NA,INSITU,0,2,2007.16
2007-03-29,5,104,INSITU,0,3,2007.24
2007-04-26,6,NA,INSITU,0,4,2007.32
2007-05-30,7,61,INSITU,0,5,2007.41
2007-06-26,8,46,INSITU,0,6,2007.49
2007-07-26,9,51,INSITU,0,7,2007.57
2007-08-24,10,48,INSITU,0,8,2007.65
2007-09-24,11,64,INSITU,0,9,2007.73
2007-10-23,12,71,INSITU,0,10,2007.81
2007-11-07,13,94,INSITU,0,11,2007.85
2008-02-19,14,74,INSITU,0,2,2008.14
2008-03-18,15,89,INSITU,0,3,2008.21
2008-04-16,16,114,INSITU,0,4,2008.29
2008-05-13,17,NA,INSITU,0,5,2008.37
2008-07-15,1,46,INSITU,0,7,2008.54
2008-10-09,2,69,INSITU,0,10,2008.77
2009-04-23,3,NA,INSITU,0,4,2009.31
2009-12-01,4,NA,INSITU,0,12,2009.92
2009-12-03,5,48,INSITU,0,12,2009.92
2010-05-24,6,66,INSITU,0,5,2010.4
2010-05-25,7,NA,INSITU,0,5,2010.4
2011-07-27,8,43,INSITU,0,7,2011.57
2011-10-10,9,71,INSITU,0,10,2011.78
2012-01-05,10,132,INSITU,0,1,2012.01
2012-04-04,11,89,INSITU,0,4,2012.26
2012-07-16,12,36,INSITU,0,7,2012.54
2012-10-01,13,NA,INSITU,0,10,2012.75
2012-11-12,14,80,INSITU,0,11,2012.87
2013-04-08,15,90,INSITU,0,4,2013.27
2013-04-09,16,NA,INSITU,0,4,2013.27
2013-08-05,17,40,INSITU,0,8,2013.6
2013-10-03,1,55,INSITU,0,10,2013.76
2013-12-16,2,130,INSITU,0,12,2013.96
2014-03-27,3,95,INSITU,0,3,2014.24
2014-06-11,4,60,INSITU,0,6,2014.44
2014-09-22,5,40,INSITU,0,9,2014.73
2014-12-05,6,75,INSITU,0,12,2014.93
2015-04-16,7,75,INSITU,0,4,2015.29
2015-06-16,8,40,INSITU,0,6,2015.46
2015-10-13,9,70,INSITU,0,10,2015.78
2015-11-10,10,80,INSITU,0,11,2015.86
2016-02-21,11,58,INSITU,0,2,2016.14
2016-08-17,12,74,INSITU,0,8,2016.63
2016-10-18,13,95,INSITU,0,10,2016.8
2016-12-13,14,75,INSITU,0,12,2016.95
2017-04-26,15,NA,INSITU,0,4,2017.32
2017-04-27,16,55,INSITU,0,4,2017.32
2017-08-21,17,35,INSITU,0,8,2017.64
2017-12-04,1,100,INSITU,0,12,2017.93
2018-04-26,2,104,INSITU,0,4,2018.32
2018-09-06,3,56,INSITU,0,9,2018.68
2018-10-08,4,45,INSITU,0,10,2018.77
2019-05-01,5,95,INSITU,0,5,2019.33
2019-07-15,6,37,INSITU,0,7,2019.54
2019-10-15,7,50,INSITU,0,10,2019.79
2020-01-23,8,NA,INSITU,0,1,2020.06
1992-07-28,9,50,INSITU,0,7,1992.57
1992-08-25,10,60,INSITU,0,8,1992.65
1992-09-28,11,90,INSITU,0,9,1992.74
1992-10-06,12,90,INSITU,0,10,1992.77
1992-10-26,13,60,INSITU,0,10,1992.82
1992-11-17,14,100,INSITU,0,11,1992.88
1992-12-15,15,70,INSITU,0,12,1992.96
1993-01-26,16,120,INSITU,0,1,1993.07
1993-02-23,17,120,INSITU,0,2,1993.15
1993-03-23,1,90,INSITU,0,3,1993.23
1993-04-27,2,80,INSITU,0,4,1993.32
1993-05-25,3,65,INSITU,0,5,1993.4
1993-06-26,4,45,INSITU,0,6,1993.49
1993-07-27,5,40,INSITU,0,7,1993.57
1993-08-24,6,65,INSITU,0,8,1993.65
1993-10-01,7,60,INSITU,0,10,1993.75
1993-11-05,8,97,INSITU,0,11,1993.85
1993-12-03,9,100,INSITU,0,12,1993.92
1994-01-28,10,NA,INSITU,0,1,1994.08
1994-02-25,11,65,INSITU,0,2,1994.15
1994-03-31,12,70,INSITU,0,3,1994.25
1994-04-29,13,65,INSITU,0,4,1994.33
1994-05-01,14,70,INSITU,0,5,1994.33
1994-06-01,15,70,INSITU,0,6,1994.42
1994-06-28,16,30,INSITU,0,6,1994.49
1994-07-26,17,35,INSITU,0,7,1994.57
1994-08-30,1,100,INSITU,0,8,1994.66
1994-09-28,2,60,INSITU,0,9,1994.74
1994-10-27,3,90,INSITU,0,10,1994.82
1994-11-29,4,60,INSITU,0,11,1994.91
1994-12-01,5,NA,INSITU,0,12,1994.92
1995-01-13,6,90,INSITU,0,1,1995.04
1995-02-23,7,NA,INSITU,0,2,1995.15
1995-03-23,8,NA,INSITU,0,3,1995.23
1995-04-20,9,NA,INSITU,0,4,1995.3
1995-05-25,10,NA,INSITU,0,5,1995.4
1995-06-20,11,NA,INSITU,0,6,1995.47
1995-07-19,12,NA,INSITU,0,7,1995.55
1995-08-23,13,61,INSITU,0,8,1995.64
1995-08-23,14,52,INSITU,0,8,1995.64
1995-09-15,15,85,INSITU,0,9,1995.71
1995-10-13,16,123,INSITU,0,10,1995.78
1995-11-01,17,112,INSITU,0,11,1995.84
1995-11-30,1,NA,INSITU,0,11,1995.92
1996-01-01,2,NA,INSITU,0,1,1996
1996-02-01,3,NA,INSITU,0,2,1996.09
1996-03-01,4,NA,INSITU,0,3,1996.17
1996-04-25,5,82,INSITU,0,4,1996.32
1996-05-01,6,NA,INSITU,0,5,1996.33
1996-06-10,7,66,INSITU,0,6,1996.44
1996-07-22,8,54,INSITU,0,7,1996.56
1996-08-26,9,NA,INSITU,0,8,1996.65
1996-09-01,10,NA,INSITU,0,9,1996.67
1996-10-10,11,55,INSITU,0,10,1996.78
1996-11-21,12,138,INSITU,0,11,1996.89
1996-12-01,13,NA,INSITU,0,12,1996.92
1997-01-22,14,NA,INSITU,0,1,1997.06
1997-02-01,15,120,INSITU,0,2,1997.09
1997-03-26,16,NA,INSITU,0,3,1997.23
1997-04-30,17,131,INSITU,0,4,1997.33
1997-05-30,1,80,INSITU,0,5,1997.41
1997-06-27,2,52,INSITU,0,6,1997.49
1997-07-31,3,68,INSITU,0,7,1997.58
1997-08-29,4,64,INSITU,0,8,1997.66
1997-10-01,5,44,INSITU,0,10,1997.75
1997-11-11,6,105,INSITU,0,11,1997.86
1997-11-25,7,133,INSITU,0,11,1997.9
1997-12-10,8,130,INSITU,0,12,1997.94
1998-01-29,9,30,INSITU,0,1,1998.08
1998-02-26,10,20,INSITU,0,2,1998.16
1998-03-25,11,75,INSITU,0,3,1998.23
1998-04-22,12,75,INSITU,0,4,1998.31
1998-05-01,13,40,INSITU,0,5,1998.33
1998-05-28,14,40,INSITU,0,5,1998.41
1998-06-01,15,65,INSITU,0,6,1998.42
1998-06-30,16,65,INSITU,0,6,1998.5
1998-07-01,17,76,INSITU,0,7,1998.5
1998-08-25,1,160,INSITU,0,8,1998.65
1998-09-30,2,46,INSITU,0,9,1998.75
1998-10-30,3,110,INSITU,0,10,1998.83
1998-12-01,4,60,INSITU,0,12,1998.92
1998-12-18,5,120,INSITU,0,12,1998.97
1999-01-28,6,130,INSITU,0,1,1999.08
1999-02-25,7,115,INSITU,0,2,1999.15
1999-03-31,8,75,INSITU,0,3,1999.25
1999-04-28,9,82,INSITU,0,4,1999.32
1999-05-25,10,72,INSITU,0,5,1999.4
1999-06-30,11,NA,INSITU,0,6,1999.5
1999-07-31,12,50,INSITU,0,7,1999.58
1999-09-09,13,35,INSITU,0,9,1999.69
1999-09-29,14,54,INSITU,0,9,1999.75
1999-11-03,15,117,INSITU,0,11,1999.84
1999-11-30,16,170,INSITU,0,11,1999.92
1999-12-02,17,152,INSITU,0,12,1999.92
2000-01-27,1,50,INSITU,0,1,2000.07
2000-02-24,2,106,INSITU,0,2,2000.15
2000-03-27,3,67,INSITU,0,3,2000.24
2000-04-25,4,62,INSITU,0,4,2000.32
2000-06-28,5,48,INSITU,0,6,2000.49
2000-07-25,6,55,INSITU,0,7,2000.57
2000-10-10,7,97,INSITU,0,10,2000.78
2000-11-08,8,124,INSITU,0,11,2000.86
2000-12-06,9,170,INSITU,0,12,2000.93
2001-02-07,10,96,INSITU,0,2,2001.11
2001-03-08,11,82,INSITU,0,3,2001.19
2001-04-05,12,90,INSITU,0,4,2001.26
2001-05-02,13,105,INSITU,0,5,2001.34
2001-06-04,14,63,INSITU,0,6,2001.43
2001-08-15,15,66,INSITU,0,8,2001.62
2001-09-12,16,59,INSITU,0,9,2001.7
2001-10-12,17,124,INSITU,0,10,2001.78
2001-11-14,1,95,INSITU,0,11,2001.87
2001-12-10,2,76,INSITU,0,12,2001.94
2002-01-22,3,127,INSITU,0,1,2002.06
2002-02-21,4,140,INSITU,0,2,2002.14
2002-03-26,5,71,INSITU,0,3,2002.23
2002-04-24,6,76,INSITU,0,4,2002.31
2002-05-21,7,76,INSITU,0,5,2002.39
2002-06-21,8,79,INSITU,0,6,2002.47
2002-07-22,9,41,INSITU,0,7,2002.56
2002-08-20,10,48,INSITU,0,8,2002.64
2002-09-30,11,2.1,INSITU,0,9,2002.75
2002-10-17,12,55,INSITU,0,10,2002.8
2002-11-19,13,57,INSITU,0,11,2002.89
2002-12-17,14,99,INSITU,0,12,2002.96
2003-04-14,15,46,INSITU,0,4,2003.29
2003-06-27,16,40,INSITU,0,6,2003.49
2003-07-28,17,43,INSITU,0,7,2003.57
2003-08-27,1,30,INSITU,0,8,2003.66
2003-11-07,2,69,INSITU,0,11,2003.85
2003-12-09,3,99,INSITU,0,12,2003.94
2004-02-20,4,110,INSITU,0,2,2004.14
2004-04-16,5,71,INSITU,0,4,2004.29
2004-06-29,6,59,INSITU,0,6,2004.5
2004-07-30,7,25,INSITU,0,7,2004.58
2004-08-26,8,NA,INSITU,0,8,2004.65
